
Frequency	dB	Unweighted
2008	74.2
2037	74.3
2067	74.4
2097	74.5
2127	74.6
2158	74.7
2190	74.8
2221	74.9
2254	75
2287	75
2320	75.2
2354	75.2
2388	75.3
2423	75.3
2458	75.3
2494	75.4
2530	75.4
2567	75.4
2604	75.4
2642	75.4
2680	75.4
2719	75.3
2759	75.3
2799	75.2
2840	75.1
2881	75.1
2923	74.9
2965	74.9
3008	74.7
3052	74.7
3097	74.6
3142	74.5
3187	74.3
3234	74.2
3281	74.2
3328	74.1
3377	74
3426	73.9
3476	73.8
3526	73.8
3578	73.7
3630	73.6
3682	73.6
3736	73.5
3790	73.5
3846	73.5
3901	73.4
3958	73.4
4016	73.3
4074	73.3
4133	73.2
4194	73.1
4255	73.1
4316	72.9
4379	72.8
4443	72.6
4508	72.3
4573	72
4640	71.7
4707	71.5
4776	70.9
4845	70.5
4916	70
4987	69.5
5060	69
5133	68.5
5208	68.2
5284	67.4
5360	67.2
5438	66.5
5518	66
5598	65.6
5679	65.2
5762	64.9
5846	64.5
5931	64.4
6017	64
6104	63.8
6193	63.6
6283	63.5
6375	63.4
6467	63.4
6561	63.4
6657	63.6
6754	63.7
6852	64
6952	64.3
7053	64.7
7155	65.2
7259	65.8
7365	66.5
7472	67.3
7581	68.2
7691	69
7803	69.8
7916	70.3
8032	70.4
8148	70
8267	69.7
8387	68.2
8509	67.1
8633	66.1
8758	65.2
8886	64.4
9015	63.7
9146	63.1
9279	62.6
9414	62.2
9551	61.7
9690	61.2
9831	60.7
9974	60.3
10119	59.7
10266	59.1
10416	58.1
10567	57.7
10721	56.9
10877	56.1
11035	55.3
11196	54.5
11358	53.8
11524	53.2
11691	52.8
11861	52.5
12034	52.3
12209	52.3
12386	52.5
12567	52.7
12749	53.1
12935	53.4
13123	54
13314	54.2
13507	54.6
13704	54.9
13903	55.3
14105	55.7
14311	55.9
14519	55.6
14730	55.3
14944	54.7
15162	54.4
15382	54.5
15606	54.7
15833	55
16063	55.7
16297	55.9
16534	56.6
16774	56.9
17018	57.4
17266	57.8
17517	58.2
17772	58.4
18030	58.6
18293	58.7
18559	58.6
18829	58.1
19102	56.9
19380	54.9
20000	51.4
overall dB	94.2 dB
decay	Average
averaging	No Smoothing
source	Headset Mic 1 Low Range


saved	17/12/19, 12:55 PM
peak	17.6Hz
